t,idx,name,x,y,conf
1.450000,15,left_ankle,0.811396,0.843534,0.691681
1.450000,16,right_ankle,0.195896,0.830832,0.765207
1.500000,0,nose,0.551330,0.263615,0.450670
1.500000,1,left_eye,0.574300,0.247340,0.674650
1.500000,2,right_eye,0.526646,0.245683,0.727663
1.500000,3,left_ear,0.601389,0.270430,0.679385
1.500000,4,right_ear,0.488381,0.264796,0.647908
1.500000,5,left_shoulder,0.645745,0.363561,0.643659
1.500000,6,right_shoulder,0.412742,0.364535,0.702728
1.500000,7,left_elbow,0.690928,0.458048,0.775567
1.500000,8,right_elbow,0.375942,0.459059,0.643229
1.500000,9,left_wrist,0.607573,0.362287,0.532014
1.500000,10,right_wrist,0.471939,0.358541,0.665804
1.500000,11,left_hip,0.604306,0.582613,0.856321
1.500000,12,right_hip,0.434274,0.578542,0.787001
1.500000,13,left_knee,0.861173,0.646114,0.878667
1.500000,14,right_knee,0.163823,0.638729,0.817014
1.500000,15,left_ankle,0.811790,0.842711,0.641641
1.500000,16,right_ankle,0.195732,0.831221,0.763563
1.550000,0,nose,0.551829,0.232620,0.521640
1.550000,1,left_eye,0.574554,0.214331,0.772030
1.550000,2,right_eye,0.527511,0.214068,0.774518
1.550000,3,left_ear,0.602111,0.232811,0.734314
1.550000,4,right_ear,0.490950,0.231383,0.814213
1.550000,5,left_shoulder,0.642790,0.333085,0.591578
1.550000,6,right_shoulder,0.420642,0.327684,0.839027
1.550000,7,left_elbow,0.697123,0.432321,0.794193
1.550000,8,right_elbow,0.370549,0.430211,0.898892
1.550000,9,left_wrist,0.613540,0.336026,0.519224
1.550000,10,right_wrist,0.462095,0.336213,0.742896
1.550000,11,left_hip,0.601092,0.558632,0.812031
1.550000,12,right_hip,0.436222,0.554273,0.814141
1.550000,13,left_knee,0.856756,0.641470,0.834029
1.550000,14,right_knee,0.169220,0.636072,0.709270
1.550000,15,left_ankle,0.812209,0.842887,0.676544
1.550000,16,right_ankle,0.193723,0.831525,0.791164
1.600000,0,nose,0.551506,0.221022,0.628972
1.600000,1,left_eye,0.574014,0.201224,0.762388
1.600000,2,right_eye,0.526048,0.200657,0.790401
1.600000,3,left_ear,0.600733,0.220739,0.687863
1.600000,4,right_ear,0.489615,0.216225,0.791668
1.600000,5,left_shoulder,0.650010,0.316842,0.754862
1.600000,6,right_shoulder,0.418651,0.314136,0.741552
1.600000,7,left_elbow,0.696447,0.419034,0.579345
1.600000,8,right_elbow,0.369619,0.424539,0.884056
1.600000,9,left_wrist,0.603419,0.323760,0.542775
1.600000,10,right_wrist,0.455541,0.326144,0.726636
1.600000,11,left_hip,0.598647,0.550697,0.853313
1.600000,12,right_hip,0.434536,0.542561,0.744846
1.600000,13,left_knee,0.853553,0.640440,0.863236
1.600000,14,right_knee,0.172344,0.636361,0.815008
1.600000,15,left_ankle,0.812265,0.842704,0.658638
1.600000,16,right_ankle,0.193376,0.830883,0.795905
1.650000,0,nose,0.550728,0.188950,0.625483
1.650000,1,left_eye,0.570256,0.170921,0.742413
1.650000,2,right_eye,0.526341,0.171292,0.782830
1.650000,3,left_ear,0.598083,0.189037,0.751870
1.650000,4,right_ear,0.491048,0.187431,0.752436
1.650000,5,left_shoulder,0.650597,0.286923,0.839555
1.650000,6,right_shoulder,0.417600,0.286751,0.768951
1.650000,7,left_elbow,0.696090,0.396937,0.750392
1.650000,8,right_elbow,0.362753,0.403927,0.864746
1.650000,9,left_wrist,0.604166,0.312377,0.664381
1.650000,10,right_wrist,0.457579,0.313971,0.762507
1.650000,11,left_hip,0.598230,0.533757,0.898477
1.650000,12,right_hip,0.435978,0.523637,0.761512
1.650000,13,left_knee,0.847274,0.639589,0.803202
1.650000,14,right_knee,0.187742,0.633082,0.779743
1.650000,15,left_ankle,0.815175,0.838224,0.691201
1.650000,16,right_ankle,0.194597,0.830042,0.812689
1.700000,0,nose,0.548924,0.174915,0.721083
1.700000,1,left_eye,0.569965,0.157463,0.870369
1.700000,2,right_eye,0.524979,0.154481,0.805256
1.700000,3,left_ear,0.596163,0.179155,0.870838
1.700000,4,right_ear,0.488468,0.174899,0.816004
1.700000,5,left_shoulder,0.653286,0.273404,0.903946
1.700000,6,right_shoulder,0.413760,0.271713,0.810434
1.700000,7,left_elbow,0.698858,0.387770,0.876900
1.700000,8,right_elbow,0.359803,0.392575,0.918943
1.700000,9,left_wrist,0.606113,0.316523,0.760279
1.700000,10,right_wrist,0.466769,0.309461,0.742139
1.700000,11,left_hip,0.598581,0.524103,0.926379
1.700000,12,right_hip,0.437319,0.515700,0.861001
1.700000,13,left_knee,0.841483,0.638226,0.875461
1.700000,14,right_knee,0.192733,0.629957,0.883385
1.700000,15,left_ankle,0.815357,0.837462,0.659344
1.700000,16,right_ankle,0.194399,0.830299,0.843554
1.750000,0,nose,0.547675,0.162312,0.695817
1.750000,1,left_eye,0.568134,0.145524,0.912764
1.750000,2,right_eye,0.524746,0.143431,0.880081
1.750000,3,left_ear,0.594657,0.164389,0.812035
1.750000,4,right_ear,0.488922,0.161396,0.814386
1.750000,5,left_shoulder,0.656432,0.262555,0.863908
1.750000,6,right_shoulder,0.415207,0.263694,0.792939
1.750000,7,left_elbow,0.701276,0.380338,0.871273
1.750000,8,right_elbow,0.360627,0.385316,0.909440
1.750000,9,left_wrist,0.615672,0.321625,0.528326
1.750000,10,right_wrist,0.455067,0.311299,0.685385
1.750000,11,left_hip,0.601199,0.516649,0.879408
1.750000,12,right_hip,0.442303,0.508298,0.819152
1.750000,13,left_knee,0.833289,0.637943,0.900175
1.750000,14,right_knee,0.203531,0.628901,0.769630
1.750000,15,left_ankle,0.815201,0.837977,0.611993
1.750000,16,right_ankle,0.193858,0.830462,0.812069
1.800000,0,nose,0.545109,0.135085,0.683784
1.800000,1,left_eye,0.566915,0.119262,0.870212
1.800000,2,right_eye,0.521661,0.118151,0.864195
1.800000,3,left_ear,0.597081,0.140701,0.578538
1.800000,4,right_ear,0.486313,0.138024,0.582578
1.800000,5,left_shoulder,0.650014,0.247774,0.818803
1.800000,6,right_shoulder,0.414570,0.250342,0.643028
1.800000,7,left_elbow,0.702264,0.362889,0.757033
1.800000,8,right_elbow,0.359136,0.376292,0.877900
1.800000,9,left_wrist,0.630658,0.342679,0.463272
1.800000,10,right_wrist,0.423009,0.345525,0.638065
1.800000,11,left_hip,0.606236,0.497134,0.757482
1.800000,12,right_hip,0.443060,0.493352,0.856711
1.800000,13,left_knee,0.814284,0.637057,0.770265
1.800000,14,right_knee,0.226769,0.622804,0.812118
1.800000,15,left_ankle,0.813283,0.839540,0.585660
1.800000,16,right_ankle,0.195482,0.830061,0.823956
1.850000,0,nose,0.544586,0.126649,0.565101
1.850000,1,left_eye,0.566736,0.109845,0.668107
1.850000,2,right_eye,0.522873,0.107276,0.566145
1.850000,3,left_ear,0.596053,0.129704,0.776131
1.850000,4,right_ear,0.486787,0.128831,0.667573
1.850000,5,left_shoulder,0.653248,0.238163,0.812561
1.850000,6,right_shoulder,0.413592,0.241382,0.860822
1.850000,7,left_elbow,0.701016,0.358750,0.641080
1.850000,8,right_elbow,0.358508,0.372841,0.795639
1.850000,9,left_wrist,0.644340,0.356586,0.480295
1.850000,10,right_wrist,0.423084,0.353044,0.579190
1.850000,11,left_hip,0.606772,0.489379,0.849998
1.850000,12,right_hip,0.445198,0.484167,0.830727
1.850000,13,left_knee,0.804939,0.633508,0.869991
1.850000,14,right_knee,0.239067,0.619806,0.823106
1.850000,15,left_ankle,0.813199,0.840535,0.626119
1.850000,16,right_ankle,0.194971,0.829526,0.834478
1.900000,0,nose,0.542109,0.109177,0.739738
1.900000,1,left_eye,0.564726,0.091812,0.635401
1.900000,2,right_eye,0.519984,0.092382,0.856577
1.900000,3,left_ear,0.593910,0.116792,0.853932
1.900000,4,right_ear,0.483493,0.114686,0.714361
1.900000,5,left_shoulder,0.656507,0.217349,0.804203
1.900000,6,right_shoulder,0.411451,0.220969,0.766994
1.900000,7,left_elbow,0.705220,0.341670,0.724954
1.900000,8,right_elbow,0.359215,0.348452,0.885947
1.900000,9,left_wrist,0.667205,0.390933,0.822176
1.900000,10,right_wrist,0.395621,0.387444,0.686253
1.900000,11,left_hip,0.597734,0.465324,0.888615
1.900000,12,right_hip,0.453243,0.462408,0.864725
1.900000,13,left_knee,0.784354,0.629587,0.899145
1.900000,14,right_knee,0.258281,0.617472,0.907818
1.900000,15,left_ankle,0.812457,0.840829,0.850283
1.900000,16,right_ankle,0.197346,0.831362,0.661813
1.950000,0,nose,0.539958,0.096407,0.743624
1.950000,1,left_eye,0.563581,0.080241,0.713497
1.950000,2,right_eye,0.518561,0.078907,0.684190
1.950000,3,left_ear,0.593390,0.103239,0.725110
1.950000,4,right_ear,0.483226,0.101738,0.605191
1.950000,5,left_shoulder,0.650840,0.212838,0.873494
1.950000,6,right_shoulder,0.414206,0.211104,0.672155
1.950000,7,left_elbow,0.695090,0.334577,0.727475
1.950000,8,right_elbow,0.355049,0.339806,0.685150
1.950000,9,left_wrist,0.684851,0.419819,0.397242
1.950000,10,right_wrist,0.370640,0.430866,0.777416
1.950000,11,left_hip,0.603393,0.450288,0.847047
1.950000,12,right_hip,0.448684,0.449200,0.565623
1.950000,13,left_knee,0.760969,0.630593,0.803538
1.950000,14,right_knee,0.279319,0.617872,0.837455
1.950000,15,left_ankle,0.812611,0.841489,0.785683
1.950000,16,right_ankle,0.194983,0.830718,0.815360
2.000000,0,nose,0.541734,0.092379,0.499066
2.000000,1,left_eye,0.564711,0.074026,0.808039
2.000000,2,right_eye,0.519677,0.074659,0.788030
2.000000,3,left_ear,0.595355,0.095275,0.555354
2.000000,4,right_ear,0.483915,0.093156,0.457978
2.000000,5,left_shoulder,0.648739,0.206060,0.759723
2.000000,6,right_shoulder,0.415299,0.206786,0.618855
2.000000,7,left_elbow,0.689797,0.336950,0.778369
2.000000,8,right_elbow,0.362589,0.328518,0.638666
2.000000,9,left_wrist,0.693712,0.443855,0.775793
2.000000,10,right_wrist,0.350296,0.445024,0.850492
2.000000,11,left_hip,0.600998,0.438453,0.629920
2.000000,12,right_hip,0.449429,0.443445,0.787236
2.000000,13,left_knee,0.735310,0.629268,0.824118
2.000000,14,right_knee,0.297923,0.620329,0.729936
2.000000,15,left_ankle,0.811123,0.839111,0.780125
2.000000,16,right_ankle,0.196240,0.829625,0.815858
2.050000,0,nose,0.542078,0.089516,0.719118
2.050000,1,left_eye,0.564197,0.072287,0.847683
2.050000,2,right_eye,0.518869,0.072484,0.823730
2.050000,3,left_ear,0.594843,0.094063,0.517526
2.050000,4,right_ear,0.485232,0.090271,0.663471
2.050000,5,left_shoulder,0.648204,0.203824,0.732703
2.050000,6,right_shoulder,0.414895,0.204502,0.701384
2.050000,7,left_elbow,0.688502,0.341345,0.675488
2.050000,8,right_elbow,0.362855,0.332847,0.694362
2.050000,9,left_wrist,0.699671,0.455296,0.593511
2.050000,10,right_wrist,0.341171,0.457620,0.803746
2.050000,11,left_hip,0.598123,0.438968,0.636089
2.050000,12,right_hip,0.449442,0.443073,0.772210
2.050000,13,left_knee,0.721069,0.630887,0.872750
2.050000,14,right_knee,0.305214,0.622184,0.797996
2.050000,15,left_ankle,0.810319,0.838780,0.784565
2.050000,16,right_ankle,0.195957,0.829083,0.808748
2.100000,0,nose,0.541972,0.088708,0.778141
2.100000,1,left_eye,0.563879,0.071600,0.865132
2.100000,2,right_eye,0.518671,0.072068,0.846702
2.100000,3,left_ear,0.593377,0.092009,0.690840
2.100000,4,right_ear,0.485540,0.089940,0.725891
2.100000,5,left_shoulder,0.649185,0.202035,0.714305
2.100000,6,right_shoulder,0.415521,0.202929,0.735252
2.100000,7,left_elbow,0.687107,0.342992,0.760098
2.100000,8,right_elbow,0.364165,0.336208,0.742212
2.100000,9,left_wrist,0.700933,0.459935,0.641542
2.100000,10,right_wrist,0.337639,0.460921,0.884471
2.100000,11,left_hip,0.599439,0.441563,0.713745
2.100000,12,right_hip,0.451843,0.443705,0.740746
2.100000,13,left_knee,0.714549,0.633589,0.862506
2.100000,14,right_knee,0.311085,0.624420,0.749304
2.100000,15,left_ankle,0.810018,0.839012,0.794116
2.100000,16,right_ankle,0.199389,0.829458,0.623550
